"logitHopeless","laggedvol","npshareofm","magnitude","experience","elec_sys","compensatory","federal","presidential","eth_ling85","CountryDistrict","country","logitSF","wastage","enplosing","logitWastage","experience2"
-2.42254362460605,0.289924591779709,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 4","Hungary",-1.94367837600782,0.497261971235275,1.85613310337067,-0.0109522245353133,7
-2.5176300533787,0.5,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 5","Hungary",-1.79260689891249,0.497542947530746,1.44742345809937,-0.00982828899009955,7
-1.59790807028615,0.5,6,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 6","Hungary",-1.36572914975396,0.441279947757721,4.58837604522705,-0.235969070497805,5
-1.9739521427213,0.350212335586548,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 7","Hungary",-1.35213028976225,0.500154316425323,2.11750411987305,0.0006172657208913,5
-3.63724384618816,0.245718240737915,2,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 7","Hungary",-2.80746826587541,0.47625932097435,1,-0.095034176619174,6
-2.59104514937815,0.347115576267242,5,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 7","Hungary",-2.74399121745373,0.494445651769638,3.5157675743103,-0.0222183068877818,7
-1.73152731440204,0.374526381492615,0.600000023841858,5,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer","Hungary",0.413643235760429,0.220497161149979,5.11949872970581,-1.2627715101763,5
-2.24096113886758,0.290505737066269,0.5,6,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer","Hungary",1.41742893505027,0.144094705581665,3.07602691650391,-1.78168897160794,6
-2.42181623548494,0.309460252523422,0.666666686534882,6,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer","Hungary",2.52292478425931,0.140735700726509,1.95151841640472,-1.80919288872518,7
-2.6268844537822,0.334728807210922,1,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 1","Hungary",-1.57328185527704,0.460024774074554,1,-0.160242915873321,5
-2.1115283945459,0.269987612962723,4,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 1","Hungary",-1.67951804168139,0.492154359817505,2.41407561302185,-0.0313851367429925,6
-2.072287616337,0.331137984991074,4,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 1","Hungary",-1.88063659715726,0.472036927938461,2.69110751152039,-0.111969122300063,7
-2.66146183307667,0.436653226613998,1,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 3","Hungary",-1.64868146316906,0.470067471265793,1,-0.119873453881599,5
-1.47412351456813,0.20239070057869,4,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 3","Hungary",-1.04382669547927,0.49143186211586,3.29898810386658,-0.0342759068615901,6
-3.52904731304666,0.251489818096161,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 4","Hungary",-2.63146756186374,0.45293465256691,1,-0.188820400171226,7
-1.98315275363205,0.303554147481918,6,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 5","Hungary",-2.38780021610592,0.49431100487709,4.28626203536987,-0.0227569625541855,6
-1.91377570890502,0.313336074352264,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 5","Hungary",-1.65058552002242,0.493235349655151,2.91940760612488,-0.0270602525140347,7
-1.48346392459903,0.376140564680099,6,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 6","Hungary",-1.46251871225164,0.563725054264069,3.77225995063782,0.25629398611089,5
-3.71971687480513,0.28951820731163,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 6","Hungary",-2.92132608527539,0.48673540353775,1,-0.0530708385712579,7
-3.68788700874114,0.288366705179214,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryFejer 7","Hungary",-2.86114486741356,0.475619524717331,1,-0.097599301921344,7
